"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000099795",616.312417005886,-0.0103629810674322,0.155010471428018,-0.0668534259135161,0.946698390776899,0.986564861234166
"ENSG00000099797",694.942057697151,-0.0261134326500286,0.104892659398258,-0.248953861975038,0.803396470728695,0.937471265057869
"ENSG00000099800",483.299656759421,0.179038730272375,0.193125306126231,0.927059917022741,0.353895425909373,0.656595020406058
"ENSG00000099804",621.732247907976,-0.0209640368939536,0.133709912193551,-0.156787455395283,0.875412359717221,0.964072687590675
"ENSG00000099810",663.723518408443,0.174385877741245,0.131809991544042,1.32300955108533,0.185832201608689,0.460777454709167
"ENSG00000099812",2.72138253269228,-0.0893470729731407,1.10447239542051,-0.0808957049027225,0.935524895763204,NA
"ENSG00000099814",894.653394935628,-0.0280866122784186,0.1505650019921,-0.186541439954899,0.852020184736347,0.957375852957356
"ENSG00000099817",2726.17147395162,-0.0868042741982291,0.0907873796471,-0.956127101978781,0.33900802380246,0.644442891990494
"ENSG00000099821",509.593872849873,0.341468062268709,0.198811608246303,1.71754589825395,0.0858794757363367,0.286738240746653
"ENSG00000099822",46.9782809082647,0.571790939174836,0.285956731304059,1.9995715315645,0.0455465505743961,0.187803568867201
"ENSG00000099834",2.15996725204797,-0.757537946283913,1.24818023533798,-0.606913909415325,0.543908046765536,NA
"ENSG00000099840",39.8817535498606,1.17405716649649,0.335012899928957,3.50451330902619,0.000457442702596488,0.00558707236356759
"ENSG00000099849",41.6031871944642,1.34381538473926,0.332013115424383,4.04747680832301,5.17727098101657e-05,0.000897136945165858
"ENSG00000099860",373.609719689536,1.41592445954913,0.167720428449842,8.44217053721976,3.11498437391246e-17,5.68390823408484e-15
"ENSG00000099864",2041.35291751076,0.0742275146350919,0.625744243128601,0.118622768727314,0.90557422587979,0.973707481939503
"ENSG00000099866",9.87148027884896,0.164312662643238,0.568998741546837,0.288775089724364,0.772753495882712,NA
"ENSG00000099875",1577.32606936254,0.333847059500121,0.182935230067444,1.82494678240511,0.0680090605382359,0.247001731858893
"ENSG00000099889",202.186647108687,-0.407328685452674,0.235842177249609,-1.72712400386963,0.0841453954977969,0.283370520237749
"ENSG00000099899",494.739718405583,-0.215631718010503,0.144786744177086,-1.4893056628635,0.136406897216004,0.382681488458527
"ENSG00000099901",557.336412120634,-0.039218282355331,0.131528094878625,-0.298174183937826,0.765570224335237,0.922231425180475
"ENSG00000099904",1105.51069828367,0.319071688516489,0.116533352943286,2.73802890295085,0.00618086435508151,0.0445122161948214
"ENSG00000099910",481.311306627097,-0.143048914882989,0.121840751003743,-1.1740646188121,0.240369143870643,0.533106200493394
"ENSG00000099917",1880.16701005524,0.0831683598441566,0.0826545788512447,1.00621600158216,0.314311676418234,0.618294627789862
"ENSG00000099937",0.519842448815064,0.305282861641105,3.09554593965944,0.098620039111644,0.921439958673134,NA
"ENSG00000099940",993.57111124834,-0.242345989703602,0.143015963480314,-1.69453803481847,0.0901630905550678,0.296594267258146
"ENSG00000099942",1455.53664434888,0.060656290502959,0.100084550970284,0.60605048346541,0.544481230568641,0.799917696470966
"ENSG00000099949",1583.14511087276,0.225447774048398,0.168557385905216,1.33751346959766,0.181055088532685,0.452637721331712
"ENSG00000099953",137.167962129132,-0.551327299677956,0.20020450464604,-2.75382065280049,0.00589040371385091,0.0429514512500106
"ENSG00000099954",5.0569818613636,0.11894715146726,0.78255715792165,0.15199803651808,0.879188484290062,NA
"ENSG00000099956",452.442825261528,-0.31872299988079,0.19216828707528,-1.65856190285931,0.0972041039676909,0.311831424399635
"ENSG00000099957",70.0946483509306,-0.210912126243278,0.550798462772315,-0.382920687871388,0.701778571635886,0.89301337036716
"ENSG00000099958",1.29636019801273,-0.796620509453837,1.58550412013033,-0.502439886052363,0.615358128098554,NA
"ENSG00000099960",11.6519219706376,-0.379939477066895,0.602964360301588,-0.630119294077113,0.528616537111231,0.787922638803947
"ENSG00000099968",1379.70016746433,-0.0271328301524855,0.170097861914904,-0.159513058230323,0.873264671058932,0.963954450874824
"ENSG00000099974",28.3912380938036,0.498720057472287,0.326499558415178,1.5274754425184,0.12664282921659,0.366241292435603
"ENSG00000099977",247.82821374332,0.339405252991157,0.18472139681017,1.83739003089041,0.0661523374614732,0.242603011936
"ENSG00000099984",14.0116712371593,0.660513341148022,1.22380366682756,0.539721655566089,0.58938900319856,0.830036553829687
"ENSG00000099985",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000099991",1717.18711285841,0.695070324501826,0.179537742986842,3.87144403699429,0.000108192498644083,0.00170296000241389
"ENSG00000099992",373.419497905486,0.338249040322075,0.17747248247802,1.9059238683043,0.0566600838301776,0.219242966174767
"ENSG00000099994",70.0089959503883,0.649214794002869,0.774753305496193,0.837963245070735,0.402051346459739,0.699490826207094
"ENSG00000099995",2004.52640008915,0.0887803485549411,0.110735387522338,0.801734211089767,0.422706721735989,0.715215428521009
"ENSG00000099998",528.808902141162,2.30940077219517,0.86796716506027,2.66070061767234,0.00779782576861495,0.0533174136639609
"ENSG00000099999",305.58588907078,-0.100399446594795,0.121113775642902,-0.828968018393037,0.407122504520118,0.703786135253646
"ENSG00000100003",243.938715714937,0.622287866357506,0.271755336171203,2.28988278620395,0.022028112365014,0.113474748900727
"ENSG00000100012",1.69482138701796,-0.275180856513132,1.2074814170261,-0.227896556115019,0.819726660106025,NA
"ENSG00000100014",2449.27605392276,0.342060582066448,0.140387498929091,2.43654587962438,0.0148282882604185,0.0861428560429758
"ENSG00000100023",901.909538391522,-0.114172835277974,0.11877895170496,-0.961221105584201,0.336441006542785,0.641488060736083
"ENSG00000100024",9.7942401135798,0.32918551769268,0.771877125657506,0.426473990160377,0.669762496762776,NA
"ENSG00000100027",108.244895292962,0.452954396010982,0.351574822152967,1.288358458769,0.197621212222059,0.475754770164217
"ENSG00000100028",776.465100983661,-0.142751188039849,0.162306645843059,-0.879515359943306,0.37912190859751,0.67797866403463
"ENSG00000100029",1164.07390540952,0.0981245305977346,0.122698664474608,0.799719630347248,0.423873256823593,0.716050138081563
"ENSG00000100030",3202.10411834884,0.0143809619790201,0.105762160388832,0.135974548233025,0.891841401632728,0.968180736574602
"ENSG00000100031",55.496354660587,0.237916232160112,0.461425577639651,0.51561127880499,0.606125931249042,0.84125320547429
"ENSG00000100033",55.0214985454832,3.94350835723529,0.624116616595538,6.31854408675502,2.64038974239333e-10,1.66619594368946e-08
"ENSG00000100034",1145.35012852271,-0.295683107217716,0.162574118767168,-1.81875878805274,0.0689482383845495,0.249455582975156
"ENSG00000100036",101.211389434918,0.410492828126674,0.248711135302114,1.65048029565721,0.0988447401874255,0.315093970958573
"ENSG00000100038",373.155907980384,0.217673031771943,0.218790565277676,0.994892222595091,0.319788685902738,0.624445545125963
"ENSG00000100053",0,NA,NA,NA,NA,NA
"ENSG00000100055",2.86446347103096,-1.72271598607109,1.13114351491033,-1.52298622001794,0.127762153003234,NA
"ENSG00000100056",338.288050139077,0.0799925928893237,0.11363925019787,0.703916936710155,0.481484503342271,0.757078936293513
"ENSG00000100058",201.149842060402,-0.0660634836071196,0.339307948303104,-0.194700666275301,0.845627290281659,0.955163572419421
"ENSG00000100060",0,NA,NA,NA,NA,NA
"ENSG00000100065",75.0458708255338,-0.348204653398172,0.263117191409273,-1.32338237396487,0.185708250360671,0.460545513625736
"ENSG00000100068",33.2922507421545,-0.0177004647416259,0.5680128560157,-0.0311620847207315,0.975140277228719,0.992680823874563
"ENSG00000100075",1163.62220823447,0.290792300982551,0.134483056022297,2.16229694344794,0.0305952951810737,0.143472713603721
"ENSG00000100077",96.4602292999239,-0.349204901830719,0.377185553818694,-0.925817275596338,0.354540947706433,0.656795858190673
"ENSG00000100078",0.594133418774701,-1.51245832813621,2.38580200057129,-0.633941260747557,0.526119156888833,NA
"ENSG00000100079",12.2065848859958,0.140350256556287,0.515474180905125,0.272274076482055,0.785411287476541,0.930216761005291
"ENSG00000100083",721.416006950981,-0.125068155246583,0.122693820961063,-1.01935170220408,0.308036026647483,0.611188998241338
"ENSG00000100084",892.949208948618,0.121951922204794,0.0894919265446136,1.36271423483098,0.17297258981113,0.440947630481328
"ENSG00000100092",153.00336722171,-0.645353042301842,0.188313348688048,-3.42701697355989,0.000610250923736073,0.006985827845792
"ENSG00000100095",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000100097",17263.2691331755,-0.160361869496334,0.0969219651971654,-1.65454620291814,0.0980165838039189,0.313640642660121
"ENSG00000100099",645.596381727911,-0.446157259040702,0.121343217562811,-3.67682074039086,0.00023615887067771,0.00321639037447294
"ENSG00000100100",2564.77495900914,0.0558449473442177,0.21116385324897,0.264462626936318,0.791423459289374,0.932480806825702
"ENSG00000100101",0,NA,NA,NA,NA,NA
"ENSG00000100104",274.46642507163,0.0344923365109891,0.203779302227192,0.169263198636993,0.86558962150066,0.96158987879612
"ENSG00000100105",387.306974637496,-0.224148993648441,0.14973142577207,-1.49700700766487,0.134391434654349,0.379023887865944
"ENSG00000100106",5238.38162363059,-0.452059748235872,0.173642827203591,-2.60338855060131,0.0092307273818816,0.060624183086989
"ENSG00000100109",707.795385381829,0.082206713734982,0.128682112491612,0.638835593722014,0.522929890435877,0.784585338750685
"ENSG00000100116",123.036378124383,0.646454176365966,0.171522641866299,3.76891452540636,0.000163959017319117,0.00240150804380854
"ENSG00000100121",1.84200058753116,0.853350495125161,1.34856658835523,0.632783358637074,0.526875125478706,NA
"ENSG00000100122",0.824840651416749,-1.13918816589242,2.33312574507506,-0.488266939018226,0.625360775907318,NA
"ENSG00000100124",240.093482765782,0.251785740909032,0.144899074032715,1.7376628704486,0.0822702347273535,0.279197006046952
"ENSG00000100129",7029.74155905603,-0.0113959945712745,0.168202549330222,-0.067751616230866,0.945983359861731,0.986133337814628
"ENSG00000100138",1166.37006393345,0.068925447018044,0.149840553938773,0.459991939473261,0.645522006200996,0.863198371336428
"ENSG00000100139",707.433057272221,-0.0845131016846927,0.230951499797741,-0.365934413756595,0.714414016235343,0.899571737889711
"ENSG00000100142",437.941992619122,0.251005406303778,0.130977018539442,1.91640800121124,0.0553131831736817,0.21505221573657
"ENSG00000100146",0.719393590452457,-0.643522420985279,2.35606093276733,-0.273134880357031,0.784749535092654,NA
"ENSG00000100147",39.3135974997276,-0.395851763008823,0.284201279261413,-1.39285707663797,0.163663014523163,0.426475628863266
"ENSG00000100150",226.580338902246,-0.370881328807476,0.357841276396495,-1.03644088390891,0.299996505236271,0.602747439884487
"ENSG00000100151",79.4424328218598,0.0266734940334558,0.308789968816211,0.0863807012116111,0.93116378778355,0.981724717436955
"ENSG00000100154",2015.1953004522,-0.847958826208657,0.172316022172924,-4.92095172297852,8.61243749107875e-07,2.43306559890112e-05
"ENSG00000100156",3.29292008583516,0.611206431907137,1.13035816858292,0.540719259518757,0.588701101530663,NA
"ENSG00000100162",9.39399475032008,-0.928799924292338,0.719434627770287,-1.29101364938594,0.19669894453937,NA
"ENSG00000100167",18.2661895520989,-1.38496897101352,0.695860287875019,-1.99029747083695,0.0465581764636234,0.191188064754413
"ENSG00000100170",1.5941250371857,-0.972118863345916,1.62364965140688,-0.598724523177511,0.549356601129959,NA
"ENSG00000100191",0,NA,NA,NA,NA,NA
"ENSG00000100196",1430.77381369625,0.167543815300651,0.0787498434225492,2.12754474191979,0.033374847929201,0.151916719032225
"ENSG00000100197",7.36551110603024,-0.904395994127807,1.27977801228904,-0.70668192877465,0.47976416220404,NA
"ENSG00000100201",12086.8805944579,0.0433389659312847,0.0897242814954709,0.48302382820945,0.629078817368633,0.854168790483051
"ENSG00000100206",45.9588318768676,1.62742750759545,0.47815076212142,3.40358655996911,0.000665073367700979,0.00747220782925173
"ENSG00000100207",107.773573396554,-0.245794053967432,0.178685902085825,-1.3755648940305,0.168956381702242,0.43429131040062
"ENSG00000100209",186.986713884244,-0.390397665787319,0.141311413551034,-2.76267610645851,0.00573296252928012,0.0420871146417584
"ENSG00000100211",476.156948198026,-0.158714883233931,0.141970654578203,-1.11794147674726,0.26359198905907,0.56226770060558
"ENSG00000100216",760.929072090516,-0.00360988501474915,0.160089170359609,-0.0225492143324889,0.982009854604868,0.994709067350449
"ENSG00000100218",0.794092575549667,-0.290471239399678,1.96163817129318,-0.148075849894473,0.882282908311336,NA
"ENSG00000100219",1152.47845625528,-0.0748351173946527,0.150708193662853,-0.496556395348119,0.619501908914145,0.847991039910523
"ENSG00000100220",1114.80963546742,-0.0686162280824033,0.10081099296636,-0.680642319486922,0.496097842154391,0.767686052657521
"ENSG00000100221",1227.55946965527,0.338681492422806,0.156603842502974,2.162663999872,0.0305670319034063,0.143472713603721
"ENSG00000100225",1673.172081805,0.0167842238472712,0.106594483199387,0.1574586539894,0.874883390699526,0.964072687590675
"ENSG00000100226",948.886801068062,0.103325306317945,0.137053464546474,0.753905103091417,0.450906206144875,0.735247038335932
"ENSG00000100227",1667.23185702673,-0.0741485538219216,0.0941277434395647,-0.787743879885202,0.43084653330149,0.721252431397266
"ENSG00000100228",156.487030936333,-0.0681486136384319,0.231907997917032,-0.293860557852829,0.768864458335223,0.923225021265564
"ENSG00000100234",51836.6976651996,-0.645049356887256,0.205108547872983,-3.14491698945045,0.00166133962550198,0.015794719791731
"ENSG00000100239",1208.3953090582,0.0935540400166617,0.0982392129313724,0.952308525537723,0.340940535334159,0.64576593392144
"ENSG00000100241",3115.44050827101,0.163572486966572,0.0733019236804856,2.23148969022376,0.0256487096827228,0.12625801179374
"ENSG00000100242",3905.31285956984,1.70211462773296,0.251991112921152,6.75466133706687,1.4316927475739e-11,1.16575197107563e-09
"ENSG00000100243",13569.7173250201,0.242136977871815,0.12206908108507,1.98360613285087,0.0472997649929405,0.193295990506769
"ENSG00000100246",253.107163299554,-0.110246295568506,0.152636324786845,-0.722280857603615,0.47012181947467,0.749078901203985
"ENSG00000100249",2.48343336555629,-1.16426637449931,1.11451495297551,-1.04463952806642,0.296189603320636,NA
"ENSG00000100253",1.25303121763352,0.686354550903071,1.55207468903787,0.442217475583306,0.658331841365569,NA
"ENSG00000100258",1464.03475106451,0.00787794614523683,0.110757694350267,0.0711277549740526,0.943296078832733,0.985120611910201
"ENSG00000100263",297.496230194985,-0.0765841768097165,0.154609982313617,-0.495337853763996,0.620361654766724,0.848509030593985
"ENSG00000100266",1011.08742097942,0.549395048000537,0.123304108007249,4.45561025402528,8.36548894299886e-06,0.000185227090704266
"ENSG00000100271",253.685917537411,-0.242076591343907,0.133521385529529,-1.81301737084185,0.069829142165307,0.251381592130633
"ENSG00000100276",0.597018531607855,1.83898545793727,2.90755189485951,0.632485859044703,0.527069445855902,NA
"ENSG00000100280",1239.64139138207,-0.143097280134255,0.134048780363501,-1.06750154493175,0.285745416380594,0.588390799603548
"ENSG00000100281",639.103002773482,-0.0124111708877947,0.112231629545852,-0.110585321963308,0.911945187465147,0.97600239305771
"ENSG00000100284",986.647561191077,0.140567068403438,0.1898733914115,0.740319996174698,0.459105850499664,0.741559176111011
"ENSG00000100285",35.1123974510059,0.295425958131193,0.961339244533208,0.307306665998683,0.758609962290968,0.920077154240818
"ENSG00000100288",514.130335160135,-0.246401624976387,0.127222304622865,-1.93678007725778,0.0527722322635853,0.207969649755991
"ENSG00000100290",0.221256680762682,1.53940926805239,3.52295592936864,0.43696523570429,0.662136560102751,NA
"ENSG00000100292",2424.338623894,-1.31392800479217,0.26967666356123,-4.87223472524847,1.10342960739608e-06,3.01107052324569e-05
"ENSG00000100294",187.628038096231,0.269631505410276,0.161045082336724,1.67426102988051,0.0940793098015244,0.305103029324216
"ENSG00000100296",821.30924311626,0.276498246365783,0.421177100639987,0.656489267687248,0.511509370689271,0.778417345165697
"ENSG00000100297",230.297286837815,0.182405034464219,0.205524766394513,0.88750877893755,0.374805041836842,0.67488079403388
"ENSG00000100298",1.28468782727314,-0.666135010230727,1.52843729560246,-0.435827503128388,0.66296188762179,NA
"ENSG00000100299",932.497961700051,0.0435440858871078,0.151038525744322,0.288297874151787,0.773118734289949,0.925746124419425
"ENSG00000100300",1886.72462698176,0.210656735081694,0.161044979162074,1.30806148802498,0.190852454595509,0.466725939316908
"ENSG00000100302",35.9024357827501,-1.98953982644456,0.487328191709231,-4.0825461368581,4.45449650455775e-05,0.000785768462538066
"ENSG00000100304",569.566526679464,0.495665347316523,0.255085468472079,1.94313439446582,0.0519999222864802,0.20606233572358
"ENSG00000100307",811.414287530451,0.189667967307513,0.17539789271252,1.08135830125612,0.279537762747503,0.580588499307321
"ENSG00000100311",0.212147776838943,-1.22756575882831,3.52889787918433,-0.347860947200901,0.727944615328111,NA
"ENSG00000100312",0.12262360047132,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000100314",3.81948704206692,-0.111144854992124,0.979005832184138,-0.113528286899132,0.909611738345066,NA
"ENSG00000100316",31523.4974624844,-0.0479077020027372,0.19558647244208,-0.244943841997683,0.806499914452739,0.938747643298889
"ENSG00000100319",249.201546129269,-0.143293376858029,0.138831450703978,-1.03213915961711,0.302006931391235,0.604932545419951
"ENSG00000100320",5407.33945229994,-0.413579579837691,0.100191952096374,-4.12787226103619,3.66135399992817e-05,0.000667282867977282
"ENSG00000100321",662.334214455396,-0.198784686356413,0.146266489478058,-1.35905829876523,0.174128115719453,0.442849758618155
"ENSG00000100324",608.300172678159,-0.132771207597957,0.141373978804071,-0.93914883574129,0.347654333729458,0.651258382303369
"ENSG00000100325",898.235139084977,-0.210556996731308,0.10178839668474,-2.06857562933668,0.0385859268195421,0.167493224901681
"ENSG00000100330",1615.65803369286,-0.161873517570634,0.123996976865102,-1.3054634206666,0.191735095034872,0.467906544360802
"ENSG00000100335",1012.8107521085,0.15307191669386,0.109541686400243,1.39738506612511,0.16229780751283,0.424745169307382
"ENSG00000100336",169.343393681252,-0.121977509098038,0.339112426753303,-0.359696370510108,0.719074206543342,0.901372194843479
"ENSG00000100341",14.5864087046943,-0.65670331199769,1.08554320915015,-0.604953636540927,0.545209803078434,0.800404072571298
"ENSG00000100342",1001.99332992201,-0.171941605466845,0.290712853819329,-0.591448239071335,0.554220126836775,0.807782101909629
"ENSG00000100344",105.690853021991,0.226740901032768,0.546440181538546,0.414941852179246,0.678184470860473,0.882018360771306
"ENSG00000100345",41854.9933200813,0.284702312177315,0.181319302542607,1.57017100873976,0.116375332279745,0.347496925744625
"ENSG00000100346",1.46815721363453,-0.649221315784881,1.55979534510067,-0.416222113897243,0.67724747936886,NA
"ENSG00000100347",803.048069123365,0.0825205120359907,0.167722321929045,0.492006735220975,0.622714582218177,0.849853776090819
"ENSG00000100348",1142.59585787164,-0.0682841047363106,0.120876032228594,-0.564910209884914,0.572134838800496,0.818996420948347
"ENSG00000100350",576.044159132534,-0.586160937009011,0.208623110738038,-2.80966444674021,0.00495931761020749,0.0378595181830894
"ENSG00000100351",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000100353",3550.42708303502,0.00619215797424564,0.0971290288379921,0.0637518777684265,0.949167796240209,0.987575314238662
"ENSG00000100354",973.561884254864,-0.276448299176702,0.212640666207702,-1.30007257834056,0.19357609504865,0.469975947340783
"ENSG00000100359",709.273193675516,0.208145588713009,0.171471068768301,1.21388167816382,0.224792910313825,0.51342009149493
"ENSG00000100360",585.25432006167,-0.251155562256426,0.102489056625992,-2.4505598014523,0.0142634267357747,0.0840231412027816
"ENSG00000100362",0,NA,NA,NA,NA,NA
"ENSG00000100364",1951.09100547009,-0.39280750390669,0.220002699993964,-1.78546674162393,0.0741856413095871,0.261063618218384
"ENSG00000100365",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000100368",0,NA,NA,NA,NA,NA
"ENSG00000100372",236.577675566339,0.112786181969387,0.150687570435659,0.748477008709517,0.454172487837937,0.737002456737148
"ENSG00000100373",0.179477007065567,1.41688193591441,3.52545356624144,0.40190060918175,0.687757174389936,NA
"ENSG00000100376",717.692280953315,-0.615169551375545,0.384325932845132,-1.60064543868142,0.109455472122861,0.335946854323213
"ENSG00000100379",294.594633112779,0.074859617006123,0.172305359913424,0.43445901534193,0.66395515049941,0.874248022458143
"ENSG00000100380",6325.85757052382,-0.303030691246221,0.0740181788418846,-4.09400360813451,4.23987707265008e-05,0.000754558616513343
"ENSG00000100385",6.42201665196898,0.477041066352297,0.842421698880612,0.56627347916866,0.571207886131024,NA
"ENSG00000100387",628.33674640821,0.227512997367554,0.213835184468217,1.06396427666173,0.28734488290865,0.589905644788974
"ENSG00000100393",2481.80918427128,0.184536389484419,0.0837011921282781,2.20470443481383,0.0274748417352217,0.132783316013633
"ENSG00000100395",475.913789287374,-0.462272890752404,0.146973505069725,-3.14528044039706,0.00165927689606869,0.015785017959146
"ENSG00000100399",25.380224899082,-0.974217877683964,0.423606003859193,-2.29982075043439,0.0214583773553714,0.11144963136046
"ENSG00000100401",2008.24980692089,0.38928633428489,0.143889755245651,2.70544858193896,0.00682122073659777,0.0478274944702654
"ENSG00000100403",4041.90560869566,0.0600910613230021,0.156650807598776,0.383598796866156,0.701275831881042,0.892918485030536
"ENSG00000100410",260.624633448858,0.0835049521239997,0.14122252658714,0.591300510917243,0.554319087319808,0.80781841420675
"ENSG00000100412",1729.59082746255,0.102249887557663,0.103912620701994,0.983998737274661,0.325116133763689,0.630943598904544
"ENSG00000100413",900.458240932132,-0.0942281930670662,0.158321559461766,-0.595169687485437,0.551730050265257,0.805392926387211
"ENSG00000100416",347.014475870235,0.214575996005819,0.157155530643479,1.36537349418904,0.172135690308308,0.440068792002758
"ENSG00000100417",790.269894785774,0.25327302000364,0.105001772924169,2.4120832720277,0.015861658359062,0.0910165246756381
"ENSG00000100418",617.682634129159,0.362007155284419,0.12270424362825,2.95024152857477,0.00317525599008232,0.0268555637569921
"ENSG00000100422",1626.35370903122,0.107990198821937,0.164573295479709,0.656183000450712,0.511706385346379,0.778485427341149
"ENSG00000100425",710.906469655327,-0.0207681237532246,0.106079643006934,-0.19577859770764,0.844783462446577,0.955163572419421
"ENSG00000100426",293.465591975658,0.123957467436829,0.166921438175621,0.742609629965033,0.45771805654642,0.739980782066133
"ENSG00000100427",14.1480016877708,-0.719593373002179,0.773408179664341,-0.930418622304308,0.35215438034105,0.654937570398255
"ENSG00000100429",339.005560608311,0.150935800124063,0.196402216629163,0.768503547029984,0.442188084177293,0.729930732130602
"ENSG00000100433",2.87378536447652,-0.378883255882732,1.06943143826035,-0.354284755738116,0.723125490993344,NA
"ENSG00000100439",2061.22010449135,-0.268644637604803,0.1019396473594,-2.6353302622057,0.00840554540450364,0.0566289969533842
"ENSG00000100441",1740.67838665642,0.147979090339107,0.109365418717836,1.35307021244892,0.176033200762102,0.445450764501594
"ENSG00000100442",688.413863257427,0.110049478012044,0.154063278041468,0.714313491255345,0.475033351645555,0.752211723084178
"ENSG00000100445",456.149359255854,0.0377001687306724,0.166274130141447,0.226735023052603,0.820629791794347,0.945242074337716
"ENSG00000100448",0,NA,NA,NA,NA,NA
"ENSG00000100450",0,NA,NA,NA,NA,NA
"ENSG00000100453",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000100461",979.413800894615,-0.238891320539754,0.100926938246343,-2.36697282896531,0.0179342494055455,0.099237927382896
"ENSG00000100462",784.638321977002,0.0107147975796573,0.127186810191781,0.0842445656393207,0.932861985845182,0.981793282012079
"ENSG00000100473",5.3874129515863,0.709882488412464,0.853915919174615,0.831325980078493,0.405789501764523,NA
"ENSG00000100478",97.4408797131144,0.159729063035198,0.204719043964442,0.780235487339135,0.435252277685221,0.723906846644264
"ENSG00000100479",21.9377335185281,-0.431846615972533,0.388246399516964,-1.11230037550847,0.266009022486641,0.564778253457763
"ENSG00000100483",71.8784343233332,0.0168912704555269,0.278226626640167,0.06071047426159,0.951589789815663,0.988572709275691
"ENSG00000100485",939.575766528231,0.544708255807867,0.157959571630072,3.44840296910609,0.000563912039728867,0.00657394066665743
"ENSG00000100490",233.447133806789,0.21726570095577,0.252772042489094,0.85953216509355,0.390046982053919,0.689054186773195
"ENSG00000100503",1608.91979805041,-0.0879873949464677,0.131769607080665,-0.667736641975452,0.504301716022313,0.773432859661563
"ENSG00000100504",1110.96414309632,0.100364393599525,0.117625887974206,0.85325088998719,0.39352018770812,0.693027905963848
"ENSG00000100505",58.384152932024,-0.286099740523268,0.673855653646578,-0.424571254949092,0.671149251378669,0.877834938234734
"ENSG00000100519",819.417144799537,-0.099376710008272,0.108345669731273,-0.917219029193815,0.359027877166887,0.660930740208156
"ENSG00000100522",843.613540711497,0.308499536844619,0.0921021567509398,3.34953651171118,0.000809468863290169,0.00873177060863933
"ENSG00000100523",1049.6697463985,-0.303600159851466,0.129989196155693,-2.33557994687368,0.0195131447292992,0.104945517374019
"ENSG00000100526",56.2218684716116,0.272302280439957,0.230601871345296,1.18083291714584,0.237669104686279,0.530195697521534
"ENSG00000100528",2256.83426570975,0.372124006575295,0.138646708634342,2.68397288504491,0.00727530064695508,0.0503859836668468
"ENSG00000100532",192.667232902525,0.212510718849629,0.179637636182964,1.18299663347375,0.236810481636509,0.528825529988932
"ENSG00000100554",911.568966006998,0.232059403504669,0.113099116254862,2.05182331382446,0.0401868366977175,0.172269924083479
"ENSG00000100557",3.47287005492237,-0.746010866307278,0.951406885099586,-0.784113377768116,0.43297358639068,NA
"ENSG00000100558",5.6220038043855,-0.0599939666223106,0.683624310560525,-0.0877586792855854,0.930068480153674,NA
"ENSG00000100564",186.133800607827,0.104649915202205,0.16704837758138,0.626464720683824,0.531010170014353,0.789374658899428
"ENSG00000100565",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000100567",867.921387618804,0.0717551860781966,0.14952213792677,0.479896736852033,0.63130082166829,0.855760188764902
"ENSG00000100568",2216.14776729256,-0.0367528195123518,0.084665055747338,-0.434096678823806,0.664218237139195,0.874366379962895
"ENSG00000100575",268.63215035163,-0.225544469764943,0.181172222439886,-1.24491749743689,0.21316207840164,0.496896979743396
"ENSG00000100577",203.505149824171,-0.350644903276668,0.128688236209415,-2.72476267920918,0.00643477211563433,0.0458374386719377
"ENSG00000100578",332.359497200975,-0.296441048165273,0.163150365028279,-1.8169806001592,0.0692200838942826,0.249961414062687
"ENSG00000100580",393.09761928213,0.285756388741233,0.134109811932532,2.13076421943676,0.0331085714576979,0.151177556315264
"ENSG00000100583",16.7479425484206,-0.178645884214349,0.45121907584554,-0.395918288426933,0.692165308951542,0.889452071875096
"ENSG00000100591",1116.40626177303,0.0963894761147976,0.228167163806347,0.422451129719115,0.672695764482502,0.87887914871553
"ENSG00000100592",771.632425384616,-1.03226387772996,0.201639069345382,-5.11936442218854,3.06567065666739e-07,9.87863448834629e-06
"ENSG00000100593",2.17315104227763,-0.83504218010543,1.41847426615634,-0.588690397865416,0.556068980383271,NA
"ENSG00000100596",874.397879769911,0.0809605141630927,0.103955457433223,0.778800037651691,0.436097515556987,0.724649615953072
"ENSG00000100599",623.889695522628,-0.331479868882123,0.153986654978027,-2.15265322134196,0.031345942455944,0.145713412675037
"ENSG00000100600",1118.94324717764,0.452881133461124,0.137173203744351,3.30152771167434,0.000961598354202944,0.010106458760863
"ENSG00000100601",157.732796101888,0.431931032036086,0.20289650205602,2.12882443836724,0.0332687882187493,0.151626782297008
"ENSG00000100603",1138.90884259384,0.0757187284862042,0.0950371184390619,0.796727949351234,0.425609048033392,0.717329720133183
"ENSG00000100604",0.228697488890791,-1.27036164147508,3.52685839933503,-0.360196383760289,0.718700278814812,NA
"ENSG00000100605",311.17448687578,0.422042100561019,0.240150717436199,1.75740512069527,0.0788487811278195,0.27140108867746
